linea;nodo_1;nodo_2;distancia;descripcion;tipodia;hora_desde;hora_hasta;tr_optimo;tr_minimo;tr_maximo;trayecto;sentido;secuencia;tipo_arco;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;01:00:00;05:30:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;05:30:00;06:30:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;06:30:00;08:00:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;08:00:00;09:00:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;09:00:00;16:00:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;16:00:00;17:00:00;01:15:45;01:12:00;01:18:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;17:00:00;18:30:00;01:35:45;01:25:00;01:41:00;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;18:30:00;19:30:00;01:39:45;01:32:45;01:43:30;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;19:30:00;20:30:00;01:37:30;01:27:00;01:42:15;1380;1;1;1;
41;Granja - Cra. 77 C - 2 ó 5;Portal Américas T7;25390;F62 Americas;Habil;20:30:00;30:00:00;01:32:15;01:12:00;01:43:30;1380;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;01:00:00;05:30:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;05:30:00;06:30:00;00:28:00;00:25:00;00:28:00;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;06:30:00;08:00:00;00:29:00;00:27:15;00:30:30;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;08:00:00;09:00:00;00:29:30;00:27:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;09:00:00;16:00:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;16:00:00;17:00:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;17:00:00;18:30:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;18:30:00;19:30:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;19:30:00;20:30:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
47;Mazurén C - 1;Calle 57 C - 2;10445;A51 Calle 57;Habil;20:30:00;30:00:00;00:28:45;00:25:00;00:32:15;1218;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;01:00:00;05:30:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;05:30:00;06:30:00;00:05:45;00:05:45;00:05:45;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;06:30:00;08:00:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;08:00:00;09:00:00;00:06:00;00:05:45;00:06:00;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;09:00:00;16:00:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;16:00:00;17:00:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;17:00:00;18:30:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;18:30:00;19:30:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;19:30:00;20:30:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Portal Norte T1;Toberín C - 2 ó 5;1264;J70 Aguas;Habil;20:30:00;30:00:00;00:06:00;00:05:45;00:06:15;985;1;1;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;01:00:00;05:30:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;05:30:00;06:30:00;00:46:15;00:44:00;00:47:30;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;06:30:00;08:00:00;00:50:15;00:47:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;08:00:00;09:00:00;00:48:30;00:46:00;00:51:30;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;09:00:00;16:00:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;16:00:00;17:00:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;17:00:00;18:30:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;18:30:00;19:30:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;19:30:00;20:30:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
54;Toberín C - 2 ó 5;Aguas A - 1;20545;J70 Aguas;Habil;20:30:00;30:00:00;00:48:15;00:44:00;00:53:15;985;1;2;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;01:00:00;05:30:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;05:30:00;06:30:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;06:30:00;08:00:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;08:00:00;09:00:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;09:00:00;16:00:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;16:00:00;17:00:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;17:00:00;18:30:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;18:30:00;19:30:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;19:30:00;20:30:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Portal Eldorado T-5;Calle 22 A - 2 ó 5;9960;L10 ART;Habil;20:30:00;30:00:00;00:25:45;00:24:30;00:26:30;1019;1;1;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;01:00:00;05:30:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;05:30:00;06:30:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;06:30:00;08:00:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;08:00:00;09:00:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;09:00:00;16:00:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;16:00:00;17:00:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;17:00:00;18:30:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;18:30:00;19:30:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;19:30:00;20:30:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;Calle 22 A - 2 ó 5;PORTAL 20 DE JULIO T3;7471;L10 ART;Habil;20:30:00;30:00:00;00:19:15;00:18:15;00:19:45;1019;1;2;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;01:00:00;05:30:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;05:30:00;06:30:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;06:30:00;08:00:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;08:00:00;09:00:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;09:00:00;16:00:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;16:00:00;17:00:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;17:00:00;18:30:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;18:30:00;19:30:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;19:30:00;20:30:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;PORTAL 20 DE JULIO T3;Calle 22 A - 4 ó 6;7818;K10 ART;Habil;20:30:00;30:00:00;00:18:00;00:17:00;00:18:30;1019;2;1;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;01:00:00;05:30:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;05:30:00;06:30:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;06:30:00;08:00:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;08:00:00;09:00:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;09:00:00;16:00:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;16:00:00;17:00:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;17:00:00;18:30:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;18:30:00;19:30:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;19:30:00;20:30:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Calle 22 A - 4 ó 6;Portal Eldorado T-5;11011;K10 ART;Habil;20:30:00;30:00:00;00:23:00;00:21:45;00:23:45;1019;2;2;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;01:00:00;05:30:00;00:48:45;00:46:15;00:49:45;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;05:30:00;06:30:00;00:50:15;00:47:45;00:52:30;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;06:30:00;08:00:00;00:52:30;00:49:45;00:54:30;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;08:00:00;09:00:00;00:58:00;00:53:30;01:03:00;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;09:00:00;16:00:00;00:52:30;00:49:00;00:55:00;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;16:00:00;17:00:00;00:54:00;00:50:45;00:55:30;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;17:00:00;18:30:00;00:59:15;00:54:30;01:02:30;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;18:30:00;19:30:00;00:59:00;00:54:45;01:02:00;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;19:30:00;20:30:00;00:58:00;00:53:15;01:01:00;1435;1;1;1;
56;Portal Eldorado T-5;PORTAL 20 DE JULIO T3;17431;L10 P. 20 DE JULIO;Habil;20:30:00;30:00:00;00:48:00;00:44:00;00:50:30;1435;1;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;01:00:00;05:30:00;00:53:45;00:50:00;00:55:45;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;05:30:00;06:30:00;00:56:00;00:52:30;00:58:15;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;06:30:00;08:00:00;00:54:15;00:51:00;00:55:30;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;08:00:00;09:00:00;00:53:45;00:50:30;00:55:30;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;09:00:00;16:00:00;00:53:15;00:49:45;00:55:30;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;16:00:00;17:00:00;00:58:30;00:53:45;01:01:00;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;17:00:00;18:30:00;00:57:00;00:53:00;00:59:30;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;18:30:00;19:30:00;00:53:45;00:50:30;00:56:45;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;19:30:00;20:30:00;00:52:45;00:48:45;00:55:15;1435;2;1;1;
56;PORTAL 20 DE JULIO T3;Portal Eldorado T-5;18829;K10 P. ELDORADO;Habil;20:30:00;30:00:00;00:47:00;00:43:45;00:49:15;1435;2;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;01:00:00;05:30:00;00:58:00;00:46:30;01:14:30;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;05:30:00;06:30:00;00:53:15;00:50:30;00:55:15;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;06:30:00;08:00:00;00:56:45;00:53:30;00:59:00;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;08:00:00;09:00:00;00:57:30;00:54:00;01:00:15;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;09:00:00;16:00:00;00:54:00;00:51:15;00:55:30;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;16:00:00;17:00:00;00:59:30;00:55:30;01:02:30;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;17:00:00;18:30:00;01:08:30;01:01:45;01:14:30;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;18:30:00;19:30:00;01:07:00;01:00:15;01:10:00;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;19:30:00;20:30:00;00:55:45;00:51:30;00:58:45;1430;1;1;1;
109;Alcalá C - 2 ó 5;Portal Eldorado T-3B;21915;K23 P.ELDORADO;Habil;20:30:00;30:00:00;00:49:45;00:46:30;00:52:00;1430;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;01:00:00;05:30:00;01:09:12;00:54:12;01:28:42;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;05:30:00;06:30:00;01:02:40;01:00:10;01:04:40;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;06:30:00;08:00:00;01:06:20;01:03:20;01:08:20;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;08:00:00;09:00:00;01:04:47;01:01:17;01:07:02;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;09:00:00;16:00:00;01:04:42;01:01:12;01:07:27;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;16:00:00;17:00:00;01:10:07;01:05:52;01:12:37;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;17:00:00;18:30:00;01:25:10;01:16:55;01:32:25;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;18:30:00;19:30:00;01:27:19;01:19:34;01:32:49;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;19:30:00;20:30:00;01:18:42;01:10:42;01:24:12;1434;1;1;1;
110;Portal Eldorado T-4;Portal Usme T2A;22160;H54 P. USME;Habil;20:30:00;30:00:00;00:57:45;00:53:30;01:01:45;1434;1;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;01:00:00;05:30:00;00:17:59;00:16:14;00:19:44;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;05:30:00;06:30:00;00:13:53;00:13:23;00:14:08;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;06:30:00;08:00:00;00:14:47;00:14:17;00:15:17;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;08:00:00;09:00:00;00:13:20;00:12:50;00:13:35;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;09:00:00;16:00:00;00:11:43;00:11:13;00:11:58;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;16:00:00;17:00:00;00:11:03;00:10:33;00:11:18;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;17:00:00;18:30:00;00:12:19;00:11:49;00:12:34;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;18:30:00;19:30:00;00:12:18;00:11:48;00:12:33;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;19:30:00;20:30:00;00:11:47;00:11:17;00:12:02;1434;2;1;1;
110;Portal Usme T2A;Molinos A - 4 ó 6;3236;K54 P. ELDORADO;Habil;20:30:00;30:00:00;00:10:00;00:09:30;00:10:30;1434;2;1;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;01:00:00;05:30:00;00:06:45;00:05:00;00:08:30;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;05:30:00;06:30:00;00:06:15;00:06:00;00:06:30;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;06:30:00;08:00:00;00:08:15;00:07:45;00:08:30;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;08:00:00;09:00:00;00:07:15;00:06:45;00:07:30;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;09:00:00;16:00:00;00:06:00;00:05:45;00:06:15;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;16:00:00;17:00:00;00:08:00;00:07:30;00:08:15;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;17:00:00;18:30:00;00:06:30;00:06:00;00:06:45;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;18:30:00;19:30:00;00:06:15;00:06:00;00:06:30;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;19:30:00;20:30:00;00:06:00;00:05:45;00:06:15;1434;2;2;1;
110;Molinos A - 4 ó 6;Calle 40 S. A - 4 ó 6;2507;K54 P. ELDORADO;Habil;20:30:00;30:00:00;00:05:30;00:05:00;00:05:45;1434;2;2;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;01:00:00;05:30:00;00:44:45;00:37:30;00:50:00;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;05:30:00;06:30:00;00:46:45;00:44:15;00:48:15;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;06:30:00;08:00:00;00:44:00;00:41:15;00:45:45;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;08:00:00;09:00:00;00:41:00;00:38:45;00:42:15;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;09:00:00;16:00:00;00:44:15;00:42:00;00:45:45;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;16:00:00;17:00:00;00:48:30;00:45:45;00:50:00;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;17:00:00;18:30:00;00:47:00;00:44:30;00:49:00;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;18:30:00;19:30:00;00:45:45;00:43:30;00:47:30;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;19:30:00;20:30:00;00:44:30;00:42:00;00:45:45;1434;2;3;1;
110;Calle 40 S. A - 4 ó 6;Portal Eldorado T-4;17650;K54 P. ELDORADO;Habil;20:30:00;30:00:00;00:40:45;00:37:30;00:42:30;1434;2;3;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;01:00:00;05:30:00;00:11:30;00:11:00;00:11:45;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;05:30:00;06:30:00;00:10:45;00:10:15;00:11:00;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;06:30:00;08:00:00;00:09:45;00:09:15;00:10:00;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;08:00:00;09:00:00;00:12:15;00:11:30;00:12:45;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;09:00:00;16:00:00;00:12:15;00:11:30;00:12:45;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;16:00:00;17:00:00;00:12:45;00:12:00;00:13:15;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;17:00:00;18:30:00;00:13:00;00:12:15;00:13:30;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;18:30:00;19:30:00;00:10:00;00:09:15;00:10:30;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;19:30:00;20:30:00;00:11:30;00:10:45;00:11:45;1414;1;1;1;
111;Portal Américas T4;Biblioteca Tintal B - 2 ó 5;3078;M51 MUSEO NACIONAL;Habil;20:30:00;30:00:00;00:10:45;00:10:00;00:11:00;1414;1;1;1;
111;Biblioteca Tintal B - 2 ó 5;Museo Nacional A - 3 ó 6;12409;M51 MUSEO NACIONAL;Habil;01:00:00;05:30:00;00:35:00;00:32:45;00:36:15;1414;1;2;1;
